work_year,experience_level,salary,employee_residence,remote_ratio,company_size,company_location,company_location_name,company_location_continent,salary_binned,job_title,job_category
2023,Intermediate,145000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Intermediate,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,147100,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,90700,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Entry,115100,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Entry,73900,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,168400,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,105200,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,210000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,160000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Intermediate,145000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Intermediate,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,222200,US,On-Site,Large,US,United States,North America,200k-250k,Applied Scientist,Data Science & Analytics
2023,Senior,136000,US,On-Site,Large,US,United States,North America,100k-150k,Applied Scientist,Data Science & Analytics
2023,Intermediate,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Intermediate,85000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,85066,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Intermediate,57723,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Executive,200000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Executive,145000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Intermediate,140000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Intermediate,95000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,185000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2023,Senior,120250,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Intermediate,130000,US,Full-Remote,Large,US,United States,North America,100k-150k,Financial Data Analyst,Business Intelligence
2023,Senior,205000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,140000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,297300,US,Full-Remote,Medium,US,United States,North America,,Data Scientist,Data Science & Analytics
2023,Senior,198200,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,141288,US,On-Site,Medium,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,94192,US,On-Site,Medium,US,United States,North America,50k-100k,Research Scientist,Data Science & Analytics
2023,Senior,184000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Infrastructure Engineer,Data Engineering & Infrastructure
2023,Senior,143000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Infrastructure Engineer,Data Engineering & Infrastructure
2023,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Senior,55000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Senior,275300,US,Full-Remote,Medium,US,United States,North America,,Analytics Engineer,Data Science & Analytics
2023,Senior,183500,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Intermediate,75000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,65000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,160000,US,On-Site,Medium,US,United States,North America,150k-200k,ML Engineer,Machine Learning & AI
2023,Intermediate,147000,US,On-Site,Medium,US,United States,North America,100k-150k,ML Engineer,Machine Learning & AI
2023,Senior,149040,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2023,Senior,113900,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2023,Intermediate,75020,SG,Full-Remote,Large,SG,Singapore,Asia,50k-100k,Software Data Engineer,Data Engineering & Infrastructure
2023,Senior,180180,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2023,Senior,106020,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Intermediate,17022,IN,Full-Remote,Large,IN,India,Asia,0k-50k,Data Scientist,Data Science & Analytics
2023,Entry,70000,IN,On-Site,Large,AU,Australia,Oceania,50k-100k,AI Programmer,Machine Learning & AI
2023,Entry,80000,SE,Half-Remote,Medium,SE,Sweden,Europe,50k-100k,AI Developer,Machine Learning & AI
2023,Intermediate,18238,IN,Half-Remote,Large,IN,India,Asia,0k-50k,Lead Data Analyst,Data Science & Analytics
2023,Intermediate,250000,US,On-Site,Medium,US,United States,North America,,Machine Learning Engineer,Machine Learning & AI
2023,Intermediate,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,139500,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,109400,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,105000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2023,Executive,210914,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Executive,116704,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Entry,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Research Scientist,Data Science & Analytics
2023,Entry,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,146000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,75000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Entry,75000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Entry,60000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,185700,US,On-Site,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Intermediate,165000,US,On-Site,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Senior,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,169000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2023,Senior,110600,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,193000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Operations Engineer,Data Engineering & Infrastructure
2023,Senior,136850,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Operations Engineer,Data Engineering & Infrastructure
2023,Senior,139500,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,109400,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,276000,US,Full-Remote,Medium,US,United States,North America,,Data Engineer,Data Engineering & Infrastructure
2023,Senior,178500,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Intermediate,59020,ES,On-Site,Medium,ES,Spain,Europe,50k-100k,Data Scientist,Data Science & Analytics
2023,Intermediate,48289,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2023,Intermediate,75116,SI,Full-Remote,Medium,SI,Slovenia,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Intermediate,48289,SI,Full-Remote,Medium,SI,Slovenia,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,195652,GB,On-Site,Medium,GB,United Kingdom,Europe,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,101228,GB,On-Site,Medium,GB,United Kingdom,Europe,100k-150k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,136956,GB,On-Site,Medium,GB,United Kingdom,Europe,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,101228,GB,On-Site,Medium,GB,United Kingdom,Europe,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,252000,US,On-Site,Medium,US,United States,North America,,Data Engineer,Data Engineering & Infrastructure
2023,Senior,129000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,130000,US,Full-Remote,Large,US,United States,North America,100k-150k,BI Developer,Business Intelligence
2021,Intermediate,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Science Lead,Data Science & Analytics
2023,Senior,163800,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,126000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,260000,CA,Full-Remote,Medium,CA,Canada,North America,,ML Engineer,Machine Learning & AI
2023,Senior,110000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,ML Engineer,Machine Learning & AI
2023,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Senior,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Analytics Engineer,Data Science & Analytics
2023,Senior,247500,US,On-Site,Medium,US,United States,North America,200k-250k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,172200,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,239748,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,159832,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,163800,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,126000,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2023,Intermediate,128750,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Intermediate,106250,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,252000,US,On-Site,Medium,US,United States,North America,,Data Engineer,Data Engineering & Infrastructure
2023,Senior,129000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,299500,US,On-Site,Medium,US,United States,North America,,Data Science Manager,Management & Leadership
2023,Senior,245100,US,On-Site,Medium,US,United States,North America,200k-250k,Data Science Manager,Management & Leadership
2023,Intermediate,155000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analytics Manager,Management & Leadership
2023,Intermediate,140000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analytics Manager,Management & Leadership
2023,Executive,167500,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Executive,106500,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,188500,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2023,Senior,117000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2023,Senior,250000,US,Full-Remote,Medium,US,United States,North America,,Data Analyst,Data Science & Analytics
2023,Senior,138000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Intermediate,130000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Intermediate,100000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,123405,DE,On-Site,Large,DE,Germany,Europe,100k-150k,Deep Learning Researcher,Machine Learning & AI
